trans_id,account_id,Date,Type,operation,amount,balance,Purpose,bank,account_partern_id
527677,1801,2016-06-09,Withdrawal,Remittance to Another Bank,3419,28062.00, ,Air Bank ,80957543
882511,3007,2016-06-09,Withdrawal,Remittance to Another Bank,1405,75712.90, ,Raiffeisen bank,5890685
1084402,3704,2016-06-09,Credit,Electronic funds transfer,6242,31036.60,Old-age Pension,Kameron bank,11927444
1080843,3691,2016-06-09,Credit,Electronic funds transfer,6540,26560.00,Old-age Pension,Hypotecni bank,86339687
304966,1039,2016-06-09,Withdrawal,Withdrawal in cash,6100,26377.20,,,
1162318,3980,2016-06-09,Credit,Credit in cash ,12833,36757.30,,,
286366,982,2016-06-09,Withdrawal,Remittance to Another Bank,192,13973.90, ,Czech export bank,19998705
292275,1000,2016-06-09,Withdrawal,Remittance to Another Bank,2852,96031.50,Insurance Payment,Czech export bank,62838387
292203,1000,2016-06-09,Withdrawal,Remittance to Another Bank,1475,98883.50, ,J&T Bank ,8467102
1132812,3871,2016-06-09,Withdrawal,Remittance to Another Bank,1505,20575.00, ,Kameron bank,64580011
756510,2581,2016-06-09,Withdrawal,Withdrawal in cash,11900,39051.20,,,
738404,2523,2016-06-09,Credit,Electronic funds transfer,3023,3423.00,,UniCredit Bank,42003387
589569,2008,2016-06-09,Credit,Credit in cash ,18660,35836.90,,,
584586,1990,2016-06-09,Credit,Credit in cash ,600,600.00,,,
846084,2881,2016-06-09,Withdrawal,Remittance to Another Bank,4639,23618.40,Household ,Air Bank ,90429490
1111528,3796,2016-06-09,Credit,Credit in cash ,23362,23762.00,,,
253166,866,2016-06-09,Withdrawal,Withdrawal in cash,9000,31176.80,,,
408607,1392,2016-06-09,Credit,Credit in cash ,34768,60560.80,,,
192102,652,2016-06-09,Credit,Credit in cash ,20776,54112.50,,,
1021337,3487,2016-06-09,Withdrawal,Withdrawal in cash,14240,27082.10,,,
3394027,11265,2016-06-09,Withdrawal,Withdrawal in cash,17920,23549.10,,,
3393888,11265,2016-06-09,Withdrawal,Remittance to Another Bank,2607,20942.10, ,Hypotecni bank,80508869
1117469,3818,2016-06-09,Withdrawal,Remittance to Another Bank,4065,59107.60,Insurance Payment,J&T Bank ,34760767
1117253,3818,2016-06-09,Credit,Credit in cash ,26049,63172.60,,,
1117325,3818,2016-06-09,Withdrawal,Remittance to Another Bank,3596,55511.60,Household ,Fio bank ,35474443
97532,334,2016-06-09,Credit,Credit in cash ,27558,28058.00,,,
607372,2068,2016-06-09,Credit,Electronic funds transfer,3937,5037.00,,Kameron bank,42463767
655714,2241,2016-06-08,Withdrawal,Withdrawal in cash,15200,35227.20,,,
2350083,7753,2016-06-08,Withdrawal,Withdrawal in cash,25400,45139.40,,,
963584,3284,2016-06-08,Credit,Credit in cash ,10964,11463.50,,,
1779108,6034,2016-06-08,Withdrawal,Withdrawal in cash,10600,72511.60,,,0
894506,3050,2016-06-08,Credit,Electronic funds transfer,62168,73568.00,,Moneta Money Bank,69871258
554456,1887,2016-06-08,Credit,Credit in cash ,5600,14938.30,,,
453041,1539,2016-06-08,Withdrawal,Withdrawal in cash,10500,23199.40,,,
337955,1147,2016-06-08,Credit,Credit in cash ,34004,59247.40,,,
242560,830,2016-06-08,Withdrawal,Withdrawal in cash,19500,41612.50,,,
242372,830,2016-06-08,Credit,Credit in cash ,24935,61112.50,,,
3211326,10656,2016-06-08,Credit,Credit in cash ,27990,51969.10,,,
144707,485,2016-06-08,Withdrawal,Remittance to Another Bank,7421,18096.20,Household ,Trinity Bank,89687889
183011,623,2016-06-08,Credit,Electronic funds transfer,3108,9524.00,,Hypotecni bank,12306362
340707,1157,2016-06-08,Credit,Credit in cash ,8382,32748.50,,,
776277,2647,2016-06-08,Withdrawal,Withdrawal in cash,10500,30292.50,,,
538178,1830,2016-06-08,Withdrawal,Withdrawal in cash,12300,37118.80,,,
392280,1334,2016-06-08,Credit,Credit in cash ,8440,8740.00,,,
393593,1338,2016-06-08,Withdrawal,Remittance to Another Bank,4545,15639.70,Household ,J&T Bank ,87075221
352947,1200,2016-06-08,Credit,Credit in cash ,35072,57529.40,,,
356146,1207,2016-06-08,Credit,Credit in cash ,700,700.00,,,
1239180,4240,2016-06-08,Withdrawal,Withdrawal in cash,34300,55096.60,,,
1238923,4240,2016-06-08,Credit,Electronic funds transfer,41499,89396.60,,Trinity Bank,17497700
145896,489,2016-06-08,Credit,Credit in cash ,24537,25437.00,,,
123335,415,2016-06-08,Credit,Credit in cash ,19665,55519.80,,,
577127,1965,2016-06-08,Withdrawal,Withdrawal in cash,10100,34053.80,,,
1262857,4318,2016-06-08,Withdrawal,Withdrawal in cash,25300,81335.50,,,
1262491,4318,2016-06-08,Credit,Electronic funds transfer,69144,106635.50,,Hypotecni bank,20710844
1657650,5622,2016-06-08,Withdrawal,Withdrawal in cash,17800,38709.70,,,
434658,1477,2016-06-08,Credit,Electronic funds transfer,3151,16504.20,,Raiffeisen bank,92373114
749692,2555,2016-06-08,Withdrawal,Withdrawal in cash,13600,40383.40,,,
1125311,3844,2016-06-08,Credit,Electronic funds transfer,3390,3590.00,,UniCredit Bank,8121747
2501882,8260,2016-06-08,Credit,Electronic funds transfer,56152,99994.60,,UniCredit Bank,92527162
294486,1006,2016-06-08,Credit,Electronic funds transfer,3737,26874.60,,Hypotecni bank,6088287
295000,1006,2016-06-08,Withdrawal,Withdrawal in cash,2300,24574.60,,,
681636,2327,2016-06-08,Credit,Credit in cash ,600,600.00,,,
689905,2357,2016-06-08,Withdrawal,Remittance to Another Bank,3869,23091.80,Household ,Raiffeisen bank,58773815
689972,2357,2016-06-08,Withdrawal,Withdrawal in cash,12500,10591.80,,,
725829,2484,2016-06-08,Withdrawal,Remittance to Another Bank,2343,35538.50,Household ,Czech export bank,3728384
726112,2484,2016-06-08,Withdrawal,Withdrawal in cash,11840,23698.50,,,
727566,2488,2016-06-08,Credit,Electronic funds transfer,3046,9563.40,,Kameron bank,94842952
1602737,5442,2016-06-08,Withdrawal,Remittance to Another Bank,2070,33687.50, ,UniCredit Bank,10828179
1602665,5442,2016-06-08,Withdrawal,Remittance to Another Bank,8110,35757.50,Household ,Trinity Bank,14627766
989797,3374,2016-06-08,Withdrawal,Withdrawal in cash,6600,78839.20,Household ,,0
483258,1644,2016-06-08,Credit,Credit in cash ,900,24259.00,,,
1029058,3514,2016-06-08,Withdrawal,Remittance to Another Bank,2266,15392.10,Household ,Fio bank ,48036253
1086580,3713,2016-06-08,Credit,Credit in cash ,800,800.00,,,
167890,562,2016-06-08,Credit,Credit in cash ,24465,49631.30,,,
207481,704,2016-06-08,Withdrawal,Withdrawal in cash,24640,17674.60,,,
374667,1276,2016-06-08,Withdrawal,Remittance to Another Bank,3839,35954.70,Household ,Czech export bank,19942432
374595,1276,2016-06-08,Credit,Credit in cash ,10161,39793.70,,,
2258776,7454,2016-06-08,Credit,Credit in cash ,6249,21441.50,,,
73953,244,2016-06-08,Withdrawal,Withdrawal in cash,2000,27620.40,,,
57511,192,2016-06-08,Withdrawal,Remittance to Another Bank,3583,17712.00,Household ,PPF Bank,70552640
110789,374,2016-06-08,Withdrawal,Withdrawal in cash,24700,53566.90,,,
66004,220,2016-06-08,Credit,Electronic funds transfer,5271,10942.00,Old-age Pension,PPF Bank,9426391
471053,1603,2016-06-08,Credit,Credit in cash ,8000,16535.00,,,
766567,2618,2016-06-08,Credit,Electronic funds transfer,6559,20277.00,Old-age Pension,Moneta Money Bank,36180985
771185,2632,2016-06-08,Withdrawal,Remittance to Another Bank,41,27947.30, ,PPF Bank,73459928
1855304,6281,2016-06-08,Credit,Credit in cash ,900,16960.00,,,
1855310,6281,2016-06-08,Credit,Electronic funds transfer,16060,16060.00,,Kameron bank,58915007
1504221,5129,2016-06-08,Credit,Credit in cash ,500,500.00,,,
480364,1637,2016-06-08,Withdrawal,Remittance to Another Bank,2569,19329.00, ,Moneta Money Bank,10736680
882367,3007,2016-06-08,Credit,Credit in cash ,33678,77117.90,,,
1082386,3697,2016-06-08,Credit,Credit in cash ,19601,36774.40,,,
275681,944,2016-06-08,Credit,Credit in cash ,25390,60250.30,,,
307235,1048,2016-06-08,Credit,Electronic funds transfer,5993,13108.90,Old-age Pension,Max bank,69381344
227754,774,2016-06-08,Credit,Credit in cash ,500,500.00,,,
1048374,3586,2016-06-08,Credit,Credit in cash ,19426,45125.90,,,
366574,1247,2016-06-08,Credit,Credit in cash ,300,300.00,,,
286487,982,2016-06-08,Withdrawal,Withdrawal in cash,2160,14165.90,,,
1571595,5343,2016-06-08,Credit,Credit in cash ,600,600.00,,,
2776161,9188,2016-06-08,Withdrawal,Withdrawal in cash,14800,34790.40,,,
506721,1730,2016-06-08,Withdrawal,Withdrawal in cash,7100,26813.80,,,
505462,1726,2016-06-08,Withdrawal,Remittance to Another Bank,74,34478.70,Insurance Payment,Trinity Bank,89946835
847087,2884,2016-06-08,Withdrawal,Withdrawal in cash,3800,25145.80,,,
419283,1422,2016-06-08,Credit,Electronic funds transfer,5842,12084.00,Old-age Pension,Raiffeisen bank,60820615
206386,701,2016-06-08,Credit,Credit in cash ,1100,1100.00,,,
252866,866,2016-06-08,Withdrawal,Remittance to Another Bank,504,40641.80,Insurance Payment,J&T Bank ,94022661
252722,866,2016-06-08,Withdrawal,Remittance to Another Bank,465,40176.80,Household ,Air Bank ,81990486
251563,862,2016-06-08,Withdrawal,Withdrawal in cash,46500,81857.70,,,
251311,862,2016-06-08,Withdrawal,Remittance to Another Bank,3122,128357.70,Household ,Kameron bank,95404332
251239,862,2016-06-08,Credit,Electronic funds transfer,66500,131479.70,,Air Bank ,2834439
201783,686,2016-06-08,Credit,Credit in cash ,15800,44307.80,,,
3402670,11295,2016-06-08,Credit,Credit in cash ,27520,63118.80,,,
90396,306,2016-06-08,Credit,Credit in cash ,1000,1000.00,,,
929614,3168,2016-06-08,Credit,Electronic funds transfer,6303,26212.00,Old-age Pension,Kameron bank,54928976
489456,1671,2016-06-08,Credit,Electronic funds transfer,6567,14258.70,Old-age Pension,Air Bank ,99452262
804378,2741,2016-06-07,Credit,Credit in cash ,1100,1100.00,,,
655278,2241,2016-06-07,Credit,Credit in cash ,17376,50427.20,,,
695344,2378,2016-06-07,Withdrawal,Remittance to Another Bank,9612,38814.00,Household ,Trinity Bank,1222903
2349813,7753,2016-06-07,Withdrawal,Withdrawal in cash,2000,70539.40,,,0
35603,115,2016-06-07,Credit,Credit in cash ,11498,36840.00,,,
42526,142,2016-06-07,Credit,Electronic funds transfer,4555,19120.00,Old-age Pension,Fio bank ,39513594
895068,3050,2016-06-07,Credit,Credit in cash ,10500,11400.00,,,
1108947,3787,2016-06-07,Credit,Credit in cash ,31425,69665.40,,,
1109618,3788,2016-06-07,Withdrawal,Withdrawal in cash,12100,26465.50,,,
1176391,4034,2016-06-07,Credit,Credit in cash ,7620,34045.40,,,
270626,928,2016-06-07,Credit,Credit in cash ,10263,28419.60,,,
649671,2220,2016-06-07,Credit,Electronic funds transfer,6153,25712.00,Old-age Pension,UniCredit Bank,42469984
1074042,3670,2016-06-07,Credit,Electronic funds transfer,4442,4842.00,Old-age Pension,Czech export bank,22552919
1077751,3682,2016-06-07,Credit,Credit in cash ,200,200.00,,,
144851,485,2016-06-07,Withdrawal,Remittance to Another Bank,3572,25517.20,Insurance Payment,Kameron bank,20747721
129508,435,2016-06-07,Credit,Electronic funds transfer,5039,25595.00,Old-age Pension,UniCredit Bank,22131634
138718,465,2016-06-07,Credit,Electronic funds transfer,19178,52628.20,,Max bank,71654224
973058,3316,2016-06-07,Credit,Credit in cash ,22998,42784.20,,,
1345140,4596,2016-06-07,Withdrawal,Withdrawal in cash,19000,39286.00,,,
347549,1179,2016-06-07,Credit,Electronic funds transfer,4212,21760.00,Old-age Pension,Hypotecni bank,72322171
1234411,4225,2016-06-07,Credit,Credit in cash ,33178,34278.00,,,
826818,2817,2016-06-07,Credit,Credit in cash ,20508,48500.60,,,
148423,496,2016-06-07,Credit,Credit in cash ,8106,35085.90,,,
220347,748,2016-06-07,Withdrawal,Withdrawal in cash,5200,25697.40,,,
542221,1844,2016-06-07,Credit,Electronic funds transfer,3242,16474.70,,Bank Creditas,42988401
541687,1843,2016-06-07,Credit,Electronic funds transfer,26448,65898.50,,Fio bank ,76294219
1657307,5622,2016-06-07,Withdrawal,Remittance to Another Bank,6327,56509.70,Household ,Bank Creditas,24175644
1157929,3965,2016-06-07,Credit,Electronic funds transfer,21146,40792.40,,Czech export bank,66315013
1136613,3883,2016-06-07,Withdrawal,Withdrawal in cash,1450,17538.10,,,
1271886,4350,2016-06-07,Credit,Credit in cash ,26348,60289.70,,,
682763,2330,2016-06-07,Withdrawal,Withdrawal in cash,2760,13814.00,,,
682696,2330,2016-06-07,Withdrawal,Remittance to Another Bank,601,16574.00, ,Trinity Bank,63786613
682552,2330,2016-06-07,Credit,Electronic funds transfer,3395,17175.00,,Bank Creditas,18759459
1068646,3651,2016-06-07,Credit,Electronic funds transfer,5081,21124.00,Old-age Pension,Hypotecni bank,38447165
565804,1926,2016-06-07,Withdrawal,Remittance to Another Bank,361,25734.60, ,Fio bank ,66210120
1580568,5372,2016-06-07,Credit,Credit in cash ,14400,15200.00,,,
2442704,8051,2016-06-07,Withdrawal,Withdrawal in cash,29700,53281.90,,,
909655,3099,2016-06-07,Credit,Electronic funds transfer,6019,6819.00,Old-age Pension,J&T Bank ,2445555
486246,1658,2016-06-07,Credit,Electronic funds transfer,3184,3984.00,,Raiffeisen bank,35297125
557861,1898,2016-06-07,Credit,Electronic funds transfer,15399,41173.30,,UniCredit Bank,49335420
1028986,3514,2016-06-07,Credit,Electronic funds transfer,3399,17658.10,,Moneta Money Bank,67514222
207414,704,2016-06-07,Withdrawal,Remittance to Another Bank,1197,42314.60, ,Max bank,96896516
579379,1972,2016-06-07,Credit,Electronic funds transfer,5298,29608.80,Old-age Pension,Max bank,14132887
579518,1972,2016-06-07,Withdrawal,Withdrawal in cash,5950,23658.80,,,
676811,2313,2016-06-07,Credit,Electronic funds transfer,17370,34493.60,,J&T Bank ,38014137
679950,2321,2016-06-07,Withdrawal,Withdrawal in cash,49700,69199.50,,,
679599,2321,2016-06-07,Credit,Credit in cash ,32381,118899.50,,,
469897,1601,2016-06-07,Credit,Electronic funds transfer,4042,16668.00,Old-age Pension,J&T Bank ,45886778
1897322,6425,2016-06-07,Credit,Credit in cash ,18552,45483.20,,,
3122930,10364,2016-06-07,Credit,Credit in cash ,21740,60432.40,,,
612718,2087,2016-06-07,Withdrawal,Withdrawal in cash,29100,53151.30,,,
446910,1518,2016-06-07,Credit,Credit in cash ,25932,46049.70,,,
275384,943,2016-06-07,Withdrawal,Remittance to Another Bank,2144,13814.90,,Kameron bank,8294791
275451,943,2016-06-07,Withdrawal,Withdrawal in cash,990,15958.90,,,
224601,764,2016-06-07,Withdrawal,Withdrawal in cash,300,29630.00,,,
233110,793,2016-06-07,Withdrawal,Remittance to Another Bank,204,17973.10,,Czech export bank,25394970
326332,1115,2016-06-07,Credit,Electronic funds transfer,3440,10620.00,,J&T Bank ,66125869
286433,982,2016-06-07,Withdrawal,Withdrawal in cash,16800,16325.90,,,
292059,1000,2016-06-07,Credit,Electronic funds transfer,47022,100358.50,,Bank Creditas,87163465
795577,2711,2016-06-07,Credit,Credit in cash ,29952,30352.00,,,
737264,2519,2016-06-07,Credit,Electronic funds transfer,5544,26968.80,Old-age Pension,Moneta Money Bank,5454445
840581,2862,2016-06-07,Credit,Credit in cash ,36070,36070.00,,,
840575,2862,2016-06-07,Credit,Credit in cash ,500,36570.00,,,
622125,2122,2016-06-07,Withdrawal,Withdrawal in cash,10900,30612.50,,,
2775585,9188,2016-06-07,Credit,Electronic funds transfer,19065,49590.40,,Moneta Money Bank,78292494
888836,3032,2016-06-07,Credit,Credit in cash ,300,300.00,,,
893651,3047,2016-06-07,Credit,Electronic funds transfer,3474,14496.00,,Raiffeisen bank,47210419
1296162,4427,2016-06-07,Credit,Credit in cash ,800,800.00,,,
462817,1575,2016-06-07,Credit,Electronic funds transfer,5448,22692.00,Old-age Pension,PPF Bank,85748850
465521,1584,2016-06-07,Credit,Electronic funds transfer,2975,3575.00,,J&T Bank ,76680385
505390,1726,2016-06-07,Withdrawal,Remittance to Another Bank,2082,34552.70, ,Czech export bank,61997002
850029,2895,2016-06-07,Withdrawal,Withdrawal in cash,13800,36690.20,,,
415730,1412,2016-06-07,Credit,Credit in cash ,21431,22430.50,,,
1021467,3487,2016-06-07,Withdrawal,Withdrawal in cash,14000,41322.10,,,
3410669,11320,2016-06-07,Credit,Credit in cash ,25918,26518.00,,,
83236,279,2016-06-07,Credit,Electronic funds transfer,3007,6414.00,,Air Bank ,59425073
519757,1775,2016-06-07,Credit,Electronic funds transfer,6932,28628.00,Old-age Pension,Hypotecni bank,16577571
733700,2508,2016-06-06,Credit,Electronic funds transfer,4271,13513.00,Old-age Pension,J&T Bank ,12963879
730407,2497,2016-06-06,Credit,Credit in cash ,8934,32164.00,,,
655858,2242,2016-06-06,Credit,Electronic funds transfer,65240,126832.20,,J&T Bank ,7862908
656186,2242,2016-06-06,Withdrawal,Withdrawal in cash,39000,87832.20,,,
2699719,8934,2016-06-06,Credit,Credit in cash ,500,500.00,,,
25026,83,2016-06-06,Credit,Credit in cash ,13839,30400.50,,,
898384,3063,2016-06-06,Credit,Electronic funds transfer,3495,4595.00,,UniCredit Bank,8035934
333302,1134,2016-06-06,Credit,Credit in cash ,17955,49857.40,,,
336637,1144,2016-06-06,Credit,Electronic funds transfer,3375,17075.00,,Moneta Money Bank,1589578
144779,485,2016-06-06,Withdrawal,Remittance to Another Bank,1591,29089.20, ,Hypotecni bank,56978738
137469,461,2016-06-06,Credit,Electronic funds transfer,6388,26152.00,Old-age Pension,Air Bank ,91520028
604135,2056,2016-06-06,Withdrawal,Withdrawal in cash,30100,52876.60,,,
393848,1338,2016-06-06,Withdrawal,Withdrawal in cash,32100,20184.70,,,
353381,1200,2016-06-06,Withdrawal,Withdrawal in cash,1300,22457.40,,,
1150613,3935,2016-06-06,Withdrawal,Withdrawal in cash,22400,46895.80,,,
1149997,3935,2016-06-06,Credit,Electronic funds transfer,32604,69295.80,,Raiffeisen bank,32445126
827046,2817,2016-06-06,Credit,Credit in cash ,500,27992.60,,,
3331516,11065,2016-06-06,Credit,Credit in cash ,17782,43918.50,,,
125503,423,2016-06-06,Credit,Electronic funds transfer,2913,9239.00,,Czech export bank,1514268
220050,748,2016-06-06,Credit,Credit in cash ,14607,30897.40,,,
221130,751,2016-06-06,Credit,Electronic funds transfer,4350,5250.00,Old-age Pension,Max bank,59883838
117093,395,2016-06-06,Credit,Credit in cash ,33081,66468.80,,,
118145,396,2016-06-06,Withdrawal,Withdrawal in cash,21700,51370.80,,,
119441,401,2016-06-06,Credit,Credit in cash ,19226,55988.00,,,
637819,2177,2016-06-06,Withdrawal,Remittance to Another Bank,3168,25368.50,Household ,Fio bank ,5411524
637110,2176,2016-06-06,Credit,Credit in cash ,500,500.00,,,
740280,2527,2016-06-06,Withdrawal,Withdrawal in cash,53100,71647.00,,,
434252,1476,2016-06-06,Credit,Electronic funds transfer,6411,13022.00,Old-age Pension,Moneta Money Bank,63237541
828860,2823,2016-06-06,Credit,Electronic funds transfer,3316,6932.00,,J&T Bank ,57925736
790140,2694,2016-06-06,Withdrawal,Withdrawal in cash,12000,37949.90,,,
330524,1126,2016-06-06,Withdrawal,Withdrawal in cash,1800,25276.50,,,
726524,2486,2016-06-06,Credit,Credit in cash ,39956,87035.60,,,
565732,1926,2016-06-06,Withdrawal,Remittance to Another Bank,2643,26095.60,Household ,Hypotecni bank,87020074
860303,2932,2016-06-06,Credit,Credit in cash ,47133,72862.30,,,
424582,1442,2016-06-06,Credit,Credit in cash ,27448,27748.00,,,
482812,1644,2016-06-06,Credit,Credit in cash ,22959,23359.00,,,
1028008,3510,2016-06-06,Withdrawal,Withdrawal in cash,10900,33226.10,,,
375036,1276,2016-06-06,Withdrawal,Withdrawal in cash,2600,29632.70,,,
164784,551,2016-06-06,Credit,Credit in cash ,12600,15005.80,,,
1092163,3734,2016-06-06,Credit,Credit in cash ,800,28307.60,,,
57439,192,2016-06-06,Credit,Electronic funds transfer,5859,29595.00,Old-age Pension,Moneta Money Bank,15384018
57578,192,2016-06-06,Withdrawal,Withdrawal in cash,8300,21295.00,,,
58950,197,2016-06-06,Credit,Credit in cash ,32577,75298.80,,,
699592,2393,2016-06-06,Withdrawal,Withdrawal in cash,8700,31447.00,,,
771257,2632,2016-06-06,Withdrawal,Remittance to Another Bank,2300,27988.30,Insurance Payment,PPF Bank,36942219
901385,3072,2016-06-06,Credit,Credit in cash ,33340,34340.00,,,
883009,3008,2016-06-06,Credit,Electronic funds transfer,6934,27936.00,Old-age Pension,Fio bank ,33148783
477716,1628,2016-06-06,Withdrawal,Remittance to Another Bank,2850,19314.00,Household ,Kameron bank,57004982
